SalePrice,id
82470.51193476269,1556
108420.97133436917,1557
101904.81495470245,1558
56533.83413462933,1559
130184.1928579327,1560
127493.21169507952,1561
127650.89122248125,1562
119494.71955187454,1563
154072.09334825896,1564
152450.94956067952,1565
237663.19786162616,1566
77726.9921909431,1567
229421.39225460571,1568
126314.21147191015,1569
133571.5825207394,1570
123258.95225107699,1571
143295.99287413267,1572
240432.20984366626,1573
120285.39461476431,1574
233478.43329735077,1575
250323.64102264887,1576
176417.68036055105,1577
144970.1548567257,1578
146236.72291744986,1579
195380.8340660233,1580
153035.6290671154,1581
122571.81421829182,1582
294003.6632021717,1583
214493.03534289723,1584
134123.95672902325,1585
69241.81066016972,1586
103049.78030268486,1587
153824.49282619607,1588
97693.4941648604,1589
134609.918396154,1590
92119.79499724713,1591
118650.83510873438,1592
123216.98353282578,1593
125394.5609490505,1594
102967.75916652204,1595
225545.5047649135,1596
196024.915429528,1597
232030.83156825483,1598
162192.4392015043,1599
154135.28722849864,1600
67931.37207697683,1601
116843.50104367931,1602
68091.77186828386,1603
263989.95998635015,1604
239839.04390163103,1605
167873.3757584573,1606
180169.06776163873,1607
215677.6593495564,1608
180177.11807711757,1609
151037.71946767988,1610
138671.0702524703,1611
171626.85117860566,1612
163370.11453824193,1613
125935.72304894427,1614
96672.34327803385,1615
81133.44261647674,1616
96128.12634823489,1617
124138.60624436534,1618
133252.54103992213,1619
139408.9801662885,1620
140184.11346130073,1621
139951.89492142346,1622
261527.6697856311,1623
211738.81131919878,1624
114822.93432781214,1625
172178.73482662524,1626
194864.01726836778,1627
283701.10760308657,1628
177842.95179774525,1629
360931.13114764134,1630
231438.67482005872,1631
248972.57354691846,1632
170999.3296347149,1633
183653.8156504081,1634
173201.79135383462,1635
149445.35426442762,1636
205629.6732211214,1637
175686.2274745322,1638
191081.56943149865,1639
251307.31624869123,1640
181297.56983718844,1641
241689.22955391445,1642
211944.78919210052,1643
234033.73717518445,1644
199449.30537492223,1645
155747.7461770119,1646
159403.57833457677,1647
130284.4856021083,1648
138249.92798672093,1649
111669.97038380752,1650
121451.04538985861,1651
99325.64562967495,1652
100725.81543160348,1653
142290.29770507183,1654
128488.3009392096,1655
137068.17392561355,1656
145262.1565259373,1657
141826.29109890782,1658
114059.16551940866,1659
151039.52140100353,1660
436855.2209364595,1661
396540.8275608706,1662
379457.5563488236,1663
532711.7582276776,1664
308133.3779126774,1665
329590.76817754435,1666
386589.44100111997,1667
349035.0940067735,1668
307680.0372227325,1669
346370.9449596349,1670
258770.91859646424,1671
425907.25977852097,1672
282033.27610144694,1673
234746.493266262,1674
195121.90232704396,1675
190026.675245873,1676
218405.30669781048,1677
465296.007631684,1678
398945.34956236265,1679
331454.6135895893,1680
243518.7103905447,1681
315466.530145883,1682
182578.19785621425,1683
174920.99327623774,1684
172445.45586620746,1685
165628.91488197286,1686
170858.2412910382,1687
189413.57705731608,1688
192599.48705812937,1689
194715.2567734197,1690
185081.71584937177,1691
263055.53283773334,1692
167825.29622156167,1693
181184.86239728777,1694
163193.0489885931,1695
269104.7142759519,1696
169364.0282298745,1697
343470.4337202444,1698
303315.0308979624,1699
250777.74043245878,1700
269436.77355579886,1701
238192.90489110776,1702
234401.57842070324,1703
271494.8250059235,1704
234955.36229572495,1705
444197.6726988478,1706
212344.52019276773,1707
198065.5305401108,1708
260813.21373377444,1709
216171.2553365037,1710
275553.0621779831,1711
254956.36371951713,1712
280566.50541950774,1713
224449.4978666009,1714
206937.52659417008,1715
182274.46587848628,1716
174829.28718233568,1717
138039.17180392356,1718
213937.92931882522,1719
239570.8075133567,1720
160150.05905070764,1721
125245.00285657206,1722
152912.1190684061,1723
203347.77149980288,1724
233466.3907424627,1725
187103.28701563575,1726
153641.36444592467,1727
170072.87907306495,1728
167867.43878926797,1729
155309.8273240988,1730
118721.1281108173,1731
123717.96650451006,1732
111483.66108928323,1733
120972.5657618742,1734
121037.56007093235,1735
104849.73456820406,1736
302168.00043010234,1737
250359.7009738774,1738
242053.6557256204,1739
217462.10668016179,1740
187865.84678109846,1741
174802.25374057496,1742
179119.04191545933,1743
321316.84336028184,1744
225000.90508623575,1745
182790.5838674644,1746
209524.40691076787,1747
217073.1854171929,1748
142182.8353780638,1749
126131.64063475287,1750
251144.97406158465,1751
113846.86657206248,1752
157887.4622981495,1753
195191.96680391472,1754
164501.17020014656,1755
123967.96550796524,1756
119128.45125196115,1757
143969.37272138748,1758
158232.11605153096,1759
164124.7352555603,1760
152813.04810384725,1761
179014.147664836,1762
191425.51369135664,1763
110915.29210071548,1764
180557.99831132597,1765
194068.68733755645,1766
231715.2570941057,1767
139275.03230181575,1768
175425.49253164316,1769
150143.7161240142,1770
123006.59510204647,1771
132799.86028711734,1772
122230.8293754109,1773
144743.97894385352,1774
138662.1680711174,1775
127104.74211086327,1776
108647.35757430746,1777
138567.7205023962,1778
117578.11820263049,1779
182652.07688367367,1780
127629.5582254561,1781
85318.86593247401,1782
142574.19534850202,1783
107627.88633004551,1784
128274.52744617518,1785
141064.14349439536,1786
163006.56979370056,1787
60400.64832811445,1788
98099.19654188718,1789
79893.89306163885,1790
178488.7524882545,1791
163904.79111397042,1792
125062.16898191212,1793
152709.0901005862,1794
137024.0064667547,1795
124866.6034029124,1796
113400.94442386813,1797
119244.71617837674,1798
109048.68535446464,1799
127575.58705977435,1800
127183.97074459493,1801
140096.05805880806,1802
149761.19652105978,1803
134315.5032054374,1804
134883.70674495999,1805
126780.50587585293,1806
133622.71774340278,1807
124775.55281426878,1808
125127.78731216906,1809
137330.644209951,1810
92937.87988449233,1811
101307.27193600222,1812
124626.08333517624,1813
95645.51663906095,1814
57391.504130637455,1815
98338.70803053,1816
103763.47606734718,1817
144760.97251211814,1818
125802.52313047505,1819
50921.4793774155,1820
120095.70046729263,1821
151986.3260016835,1822
42814.65573105722,1823
130315.20394643815,1824
136079.5060452141,1825
101681.08096195807,1826
101627.94686561242,1827
136117.9849735219,1828
127848.75537262995,1829
140367.99832506044,1830
142531.0261964391,1831
67624.90710007903,1832
139190.33794443437,1833
118152.10254512109,1834
121557.751112013,1835
129967.59228937913,1836
86692.98897281813,1837
127540.2590009099,1838
97607.50904420088,1839
142257.10853723725,1840
133710.80899096202,1841
89548.83120693898,1842
123919.26804673452,1843
140678.24521522046,1844
140910.16494380255,1845
157544.05980817624,1846
161904.26211318598,1847
51919.923440073166,1848
114579.3780747502,1849
116472.24585521576,1850
156342.11442399927,1851
123286.96813984512,1852
120572.93936104543,1853
166831.1039174075,1854
144570.8822095158,1855
227570.08450754982,1856
140298.66892498595,1857
135191.280140121,1858
117967.86566162921,1859
141604.28750593486,1860
117230.24536383816,1861
310571.0605826248,1862
290787.83021504205,1863
290890.87840834435,1864
348823.64579519513,1865
336748.5447728273,1866
220397.57749972955,1867
293626.7820632626,1868
198780.41384377424,1869
222227.46912265307,1870
255213.68402632177,1871
174447.993921465,1872
238423.95740508963,1873
153553.09237606073,1874
203249.7112205683,1875
203360.43308738715,1876
211477.77190903333,1877
202948.28641811205,1878
127468.60080573891,1879
130338.68257445865,1880
242563.0345253966,1881
242940.68220893995,1882
186757.02203615557,1883
205846.82893308043,1884
243648.08148839613,1885
290951.24103410484,1886
214348.0961219079,1887
266653.2697767878,1888
173524.69257055264,1889
113355.28061797522,1890
133923.36454521143,1891
94348.49929042993,1892
127085.55520081076,1893
124251.89609316914,1894
131786.72103632055,1895
127432.0932853764,1896
114296.31227168608,1897
114497.77174349627,1898
160627.11140954887,1899
155555.57997126438,1900
174374.15102515684,1901
161476.87230402103,1902
209290.5562774819,1903
142248.123809491,1904
205063.21786784247,1905
159169.21274849866,1906
222020.62026247673,1907
110006.4683639816,1908
131104.44538278057,1909
118235.38824031304,1910
225855.79939311155,1911
351450.31878523226,1912
142232.81989639057,1913
56528.2611020571,1914
310191.76248804905,1915
71670.23205171325,1916
244202.56067456698,1917
140143.64521198362,1918
183194.47787480362,1919
165184.14436386526,1920
390035.9546349977,1921
318504.7815215926,1922
236212.51346287297,1923
222131.32127538457,1924
194880.19160255545,1925
380510.8264613606,1926
130544.41001897662,1927
158625.17530330401,1928
124032.60169237068,1929
126620.99425392704,1930
140086.26147723175,1931
143709.72570969368,1932
179312.64448354108,1933
184363.19892461918,1934
171080.48145659402,1935
198387.23198613338,1936
186386.09584509567,1937
171767.84433337155,1938
241676.82269803397,1939
189790.45661979506,1940
169005.2870333223,1941
185735.40231257764,1942
214093.74991943233,1943
371518.8606426017,1944
405222.3385576719,1945
132542.72925936212,1946
326871.9023255121,1947
169737.92352043174,1948
254291.65856434274,1949
185986.22353310723,1950
247576.79537768246,1951
209300.27488569063,1952
161496.36085250162,1953
179922.5741344936,1954
137981.36708001708,1955
297928.2262554108,1956
156235.83778037297,1957
288571.9223053485,1958
143189.5242914043,1959
115415.68563685045,1960
115430.39545976168,1961
100035.93257506691,1962
108188.00912338826,1963
105335.32830058731,1964
137525.42736152702,1965
133385.3537290447,1966
291122.2397924138,1967
429989.9459325744,1968
388428.4022007268,1969
409977.4536453953,1970
470857.58939079306,1971
369778.5046474612,1972
265370.4219825231,1973
334481.60767882783,1974
590583.6461186407,1975
266212.59355461446,1976
346782.31596599286,1977
353029.9547020451,1978
326161.0110942262,1979
205803.52251268056,1980
344325.592925306,1981
210961.23925557858,1982
197430.95760169532,1983
169457.83412719084,1984
227076.87609459713,1985
206963.46304842652,1986
183127.61569881096,1987
171879.74878591872,1988
193469.51034090167,1989
206085.06267534936,1990
230219.4642983412,1991
215769.42380231386,1992
168240.1191923371,1993
234153.39845815668,1994
183583.1193881277,1995
242539.90584018725,1996
316528.02140284784,1997
313211.0134741447,1998
274603.92828188825,1999
310081.65330684744,2000
268288.22330656176,2001
238985.5026974355,2002
252497.2349474382,2003
278032.5249879845,2004
224830.33758789088,2005
219859.2935234341,2006
251920.15238314937,2007
215259.66416033768,2008
196853.3597701741,2009
195116.47108166068,2010
142656.154151512,2011
169977.51542146015,2012
177494.6711047602,2013
186163.88898563827,2014
205773.6051245902,2015
190211.91973195277,2016
193924.8771378733,2017
110764.21094116592,2018
131741.27423657678,2019
103263.26863638914,2020
96599.63603049776,2021
189486.16179102883,2022
147632.40996045255,2023
270164.8262180252,2024
353382.67890071514,2025
174092.26811265424,2026
161674.11612984008,2027
153773.68333384316,2028
170098.00065677968,2029
268921.6273030245,2030
231791.36127324798,2031
252307.20004735747,2032
253644.62439481347,2033
173969.1816976008,2034
224590.9844420204,2035
201732.1372234448,2036
212683.37625398056,2037
327949.39507453033,2038
224787.27490570917,2039
265482.94513132406,2040
301865.76585618424,2041
209303.1735093316,2042
178222.303682887,2043
179716.63348726474,2044
209684.0926022188,2045
152524.84694226546,2046
150099.41897735858,2047
139784.8082916472,2048
147620.74230630917,2049
175184.27877607447,2050
104567.71990089327,2051
122221.07065440144,2052
149383.85223542256,2053
95296.14487192074,2054
157086.66880106882,2055
142613.0236475009,2056
109956.56716251369,2057
216832.6407367333,2058
129402.70045449625,2059
175849.4459066571,2060
179720.5488174397,2061
126279.11017905468,2062
117019.33203027034,2063
136771.42750320924,2064
118542.16813980904,2065
162344.7390154983,2066
109681.81362774965,2067
152528.65089731128,2068
91247.35187126091,2069
117630.91816030051,2070
95695.82634699772,2071
136017.07689353274,2072
131342.91157395358,2073
186376.11659181325,2074
151539.55896285884,2075
112198.23738022317,2076
152316.59207798238,2077
122494.25406721212,2078
136217.05982364892,2079
118109.35041753645,2080
127745.72286902771,2081
120713.96783238325,2082
149468.83752599798,2083
104761.17957317749,2084
115093.4080799857,2085
113225.08358983825,2086
125556.86520310662,2087
99796.98625550314,2088
77293.76175650155,2089
120810.90831509313,2090
107075.14167775003,2091
123015.74212877377,2092
118065.80305311839,2093
109560.88310720149,2094
147588.0225365596,2095
84653.2605403797,2096
98208.76391861275,2097
150774.80873175105,2098
53110.27114891806,2099
66489.9126488074,2100
113744.45648719439,2101
127943.41424479136,2102
104816.39010688956,2103
144163.87136613947,2104
128521.84940541013,2105
60328.33331378243,2106
183846.45153043297,2107
116558.69755822014,2108
111452.13334131132,2109
131453.63436987172,2110
135825.4656443885,2111
138629.26804688797,2112
122072.42514082348,2113
124751.00390898813,2114
164791.25558886756,2115
115234.1738618835,2116
148791.95381312736,2117
124886.17943929345,2118
115523.43662300511,2119
113944.55651201452,2120
105707.6229516653,2121
118306.0141922551,2122
84424.75257337576,2123
153896.03138208683,2124
126283.17641083158,2125
146773.25147637367,2126
163238.4839659677,2127
124093.86265203498,2128
92575.97402906178,2129
136603.33383563676,2130
142222.8853603245,2131
115118.35070080396,2132
125662.50682126798,2133
120104.62620721755,2134
96527.53635086841,2135
78109.81599807128,2136
105916.40708355993,2137
134345.11715142793,2138
151578.58303923954,2139
139011.9958121349,2140
162186.63325270344,2141
125510.28782350504,2142
146825.79548158398,2143
125633.88472407738,2144
138036.87353700056,2145
176020.11092948093,2146
138415.3559525026,2147
133762.60647275494,2148
148355.69584371193,2149
233900.13937735365,2150
116551.30380641589,2151
187343.80846900048,2152
162965.4102166352,2153
102155.72246746869,2154
143816.47488880082,2155
259368.37296919804,2156
229340.5513816365,2157
236812.62177719333,2158
210932.72809913434,2159
186121.14640455888,2160
235858.0014348605,2161
391423.119795182,2162
348665.4921643978,2163
248634.03929735842,2164
202517.1587449583,2165
160173.13270777307,2166
218863.02729465315,2167
195668.35162653035,2168
196202.78117794235,2169
216744.57148893774,2170
159006.43343622793,2171
130944.20845240478,2172
171743.90656036793,2173
223027.1192904636,2174
292711.8159882663,2175
314735.1976531658,2176
233731.00524599102,2177
213209.94010644048,2178
135451.4388700286,2179
214937.85071439605,2180
197245.20339493282,2181
230848.83345001517,2182
188720.9194861429,2183
120062.53838744226,2184
130016.01622586363,2185
148095.43363249046,2186
151796.10195866384,2187
157107.38425735472,2188
278940.7108298879,2189
79096.67992338086,2190
80894.47950600024,2191
87998.22915359476,2192
115351.892159651,2193
102300.63948435806,2194
103904.39253382207,2195
99988.97673313234,2196
119651.62045219982,2197
155049.94883189912,2198
171681.35764613064,2199
155665.84646344153,2200
151091.41760517145,2201
214631.578704627,2202
131826.01546149477,2203
177674.6370918213,2204
124319.64079190049,2205
139372.31195210663,2206
211437.3048047221,2207
272326.7055424938,2208
259597.63361262818,2209
120408.84454061638,2210
116675.02728824751,2211
121289.04488304793,2212
105715.05860343266,2213
132524.60158854033,2214
99670.36789590656,2215
149382.62552034305,2216
64466.35406677515,2217
69568.96611366629,2218
65188.68174962584,2219
63656.37354970653,2220
311007.25944655313,2221
285865.13577827776,2222
289460.36088081985,2223
206637.18404215924,2224
118700.81235913248,2225
187093.4881935225,2226
188656.7472808299,2227
265743.8754380093,2228
254390.8815773544,2229
152471.27326188306,2230
213095.9156444247,2231
181240.93690860755,2232
181804.54498989476,2233
239650.16091916297,2234
223812.97333556984,2235
259190.79309156656,2236
307859.55872449104,2237
193058.84587205658,2238
113071.55263424707,2239
153233.15553669923,2240
155487.86109864304,2241
124037.02238793147,2242
131780.47026058918,2243
106590.70722739166,2244
102123.89656700105,2245
142133.1413541891,2246
119446.5636391415,2247
119431.84719318297,2248
114470.81276861393,2249
126733.57502457526,2250
97140.09688623862,2251
189637.96667006213,2252
150658.76777674377,2253
179742.77829672865,2254
184847.05654022392,2255
174231.64363943267,2256
207325.9783849545,2257
155628.54498644487,2258
174581.62297109625,2259
158805.6087186842,2260
192462.847196174,2261
212001.2052308301,2262
385196.54426815937,2263
524184.9766467249,2264
179943.98620613405,2265
312811.13393405057,2266
383207.7775303114,2267
444940.84925730596,2268
151991.57771044667,2269
199477.8043554203,2270
213180.1604037196,2271
192383.0668622886,2272
160505.4875461043,2273
182449.27515494128,2274
155769.09442778336,2275
189099.30949198428,2276
184953.3247245858,2277
150532.02661640118,2278
123935.05429386722,2279
120838.39305123714,2280
164835.74779432564,2281
185360.52496527214,2282
110930.30390113685,2283
113907.10246995426,2284
136259.91259972216,2285
123749.71743642907,2286
379229.4100289887,2287
274873.79292521876,2288
370094.31526661146,2289
463588.3461055763,2290
334628.70927914954,2291
453739.92713869293,2292
501839.8638533058,2293
404563.93224850984,2294
491103.0132605419,2295
287972.7779067309,2296
356035.9870041644,2297
344382.2290278087,2298
347074.82728198956,2299
332956.85183794424,2300
313121.9590816648,2301
247312.17824116003,2302
246316.03065912746,2303
251448.9023931794,2304
194797.6703984229,2305
187767.09044886954,2306
199166.20391618315,2307
223787.28427162283,2308
284975.0121387712,2309
204633.39002304254,2310
202331.85705594788,2311
177205.4862557306,2312
172550.83062741696,2313
182040.72021188392,2314
181723.61628887532,2315
204996.50815168975,2316
191872.47654657593,2317
182771.5261568696,2318
186442.5215678633,2319
184201.25360551346,2320
236695.43701906974,2321
179802.94548107128,2322
195552.65341292394,2323
181927.91369357373,2324
216249.96145265322,2325
175152.89382449913,2326
199852.74451209238,2327
222357.87654024808,2328
194369.02047480177,2329
182470.49659034918,2330
340392.3769738305,2331
394464.60036714445,2332
318797.59172887524,2333
255939.3361073138,2334
282152.2101234202,2335
299924.19521648786,2336
197685.0074552171,2337
262539.99030873284,2338
215974.8553374697,2339
400613.69421665894,2340
211742.6486478151,2341
233862.6759326712,2342
224115.00436936104,2343
217841.74155988905,2344
231279.2508045812,2345
212004.2405037228,2346
197746.63641928858,2347
245404.24695395905,2348
182692.54967426017,2349
320213.9241608171,2350
262227.9970133735,2351
259666.9806675104,2352
240235.4656253349,2353
142414.71810688588,2354
146577.8218994339,2355
149896.78207150695,2356
186870.1941466278,2357
201160.35974094245,2358
137255.42558816148,2359
113468.85026356092,2360
145806.45112658414,2361
269839.28188449686,2362
137074.49229744784,2363
151580.9728781603,2364
214947.48126198558,2365
192856.45191029136,2366
226002.92151374058,2367
217143.21462759972,2368
218596.75511939166,2369
167461.08909148572,2370
166329.94467487768,2371
195654.4343793819,2372
291637.13909379236,2373
314633.921216912,2374
249421.82889787832,2375
287604.5075832973,2376
357869.0896145942,2377
145994.93217331287,2378
200727.10672079807,2379
151340.05586822864,2380
171189.86131496963,2381
205799.0873057393,2382
206366.56653850738,2383
248668.0109093891,2384
157528.95816004384,2385
131050.47951939181,2386
135201.8660710985,2387
105801.09584492182,2388
112538.56599138593,2389
146164.67383496597,2390
142216.8447440501,2391
112455.49950312197,2392
169734.48276666304,2393
143741.72766343443,2394
213698.5961889384,2395
140109.68799647267,2396
230070.93176136818,2397
131404.15275321994,2398
66087.96374965578,2399
67754.64136512962,2400
122125.00438905707,2401
137754.48528086348,2402
148213.99219966217,2403
153867.10505529982,2404
158811.37488131222,2405
138151.817375771,2406
124168.06018261643,2407
148050.81179863124,2408
117589.60869902403,2409
173838.7498226222,2410
111642.34759715004,2411
157742.47692867494,2412
128939.69688414881,2413
160032.41477697756,2414
135789.91074132922,2415
126966.65142918684,2416
127774.42834039712,2417
130741.051079735,2418
127663.01231123252,2419
118726.18799951054,2420
156673.16559275967,2421
104452.45274582434,2422
116718.85283847745,2423
165355.64404498145,2424
186497.05473112038,2425
133420.96970686453,2426
131425.4539174987,2427
182865.5454542978,2428
110699.5627824876,2429
132154.72046187636,2430
102571.7166661382,2431
145993.45298592284,2432
143698.63994436723,2433
137028.31580288804,2434
154390.41658662775,2435
105695.41655177025,2436
100795.58793828677,2437
119628.40498721492,2438
103773.11522615449,2439
125542.60053303717,2440
92073.01509164201,2441
97332.38475519975,2442
127425.56770941507,2443
135807.9787741088,2444
91690.4528907566,2445
136445.31732708553,2446
176790.3999359145,2447
124673.73354135163,2448
112833.13553667258,2449
157874.2846230226,2450
119022.24403323134,2451
187547.5157361451,2452
95622.87601225196,2453
120903.67228488572,2454
120784.51563300422,2455
139613.40888853744,2456
139880.77355507057,2457
130121.51603572203,2458
107974.94757933725,2459
141716.98465338824,2460
126667.37648419419,2461
137036.4552841451,2462
125582.37643983043,2463
172623.35954453624,2464
145497.19385489117,2465
117706.64052008853,2466
130817.41469695016,2467
81222.5968114012,2468
81700.4607475381,2469
194041.68543740088,2470
214172.54281602713,2471
165544.15602583118,2472
116630.72952667283,2473
64880.67581988674,2474
220060.31068396632,2475
116885.63794506936,2476
127199.68798509754,2477
159741.13337568668,2478
104469.19733176038,2479
151387.58859444087,2480
117748.16130758848,2481
126114.90437023785,2482
107720.23441878507,2483
119735.09202940698,2484
122552.27277514059,2485
151954.0633024773,2486
158566.41994722417,2487
164235.720135458,2488
154950.23936787268,2489
145752.01165702695,2490
95253.20999871327,2491
191182.72648112575,2492
153792.0460986645,2493
149394.1709252452,2494
89659.74029872041,2495
231065.26811217185,2496
157435.2440230599,2497
102406.32713118494,2498
88156.54050337273,2499
117699.92120522114,2500
139116.52665513117,2501
148358.3014312198,2502
97637.91382103351,2503
195965.59374200096,2504
228282.97019415745,2505
251314.32669743983,2506
292677.64684674557,2507
252433.32790004273,2508
219654.34087646205,2509
215939.45841952044,2510
172304.36067079476,2511
210608.07399404552,2512
225601.64914711958,2513
250800.26878005735,2514
147508.76877207428,2515
178951.39538798682,2516
148776.19592275884,2517
157356.87316773,2518
236483.74270060257,2519
219045.17606791272,2520
187715.77041792427,2521
225318.07584948858,2522
118749.95204610104,2523
135357.3509404508,2524
147152.93073887005,2525
135940.87400002146,2526
113865.4221680467,2527
127728.13216071003,2528
133508.23332329598,2529
123994.2746103377,2530
261307.02925264885,2531
225416.56806141266,2532
193260.1649527178,2533
233520.52871895058,2534
296824.1485940633,2535
230933.61343639635,2536
245982.17086228717,2537
183211.6371703722,2538
186782.09915931342,2539
180414.36999643224,2540
179195.64296936346,2541
163896.83068367516,2542
120089.51686959434,2543
122737.13566595063,2544
138845.43979687322,2545
123283.3239584763,2546
135852.43343438258,2547
150871.17338241142,2548
158432.05219200836,2549
1030607.1500542962,2550
139716.96380764243,2551
128737.80763015404,2552
74346.1973468875,2553
91495.02102118048,2554
116839.40094977371,2555
97058.964481851,2556
104855.08433347929,2557
135676.84190309927,2558
146284.4270183844,2559
155215.92445390395,2560
147429.27075195595,2561
144122.5464271969,2562
152314.25343096573,2563
200322.69398585332,2564
137784.47189981074,2565
160750.3332208316,2566
144702.04327904634,2567
208112.12326221546,2568
239792.17012541817,2569
116907.21236281728,2570
199344.1794418185,2571
150560.9387240117,2572
235218.08293549792,2573
303710.0481334389,2574
130218.51272478404,2575
119351.34324218612,2576
151489.17578604005,2577
82196.07971040688,2578
64765.268634080625,2579
87425.69756942564,2580
93269.41597028871,2581
100820.20765499311,2582
289595.87917907623,2583
184353.45024853136,2584
188839.285900827,2585
226301.776133208,2586
201796.50565538686,2587
136430.33981842067,2588
149256.9345012209,2589
200021.12924610215,2590
223560.8097538634,2591
218181.97547433752,2592
264695.2851043995,2593
180460.98796406802,2594
204085.83432185109,2595
290602.7610426764,2596
184321.4596384118,2597
283351.7035877693,2598
352147.96108563285,2599
168061.58729023015,2600
139803.2024915694,2601
86120.715031914,2602
96323.55932668086,2603
94255.85836345825,2604
82726.95816380659,2605
142227.14020876493,2606
201430.03440753027,2607
194699.2854290133,2608
172052.2776596263,2609
108924.84313031386,2610
123769.96632375216,2611
162906.01260676674,2612
126480.85571200402,2613
121233.56164806658,2614
154331.2514008141,2615
142476.11684738015,2616
185922.95087700436,2617
209676.00529841695,2618
205737.4009943853,2619
188909.9593432012,2620
173982.8109835677,2621
180389.87165934694,2622
236020.93415680053,2623
309064.8820228874,2624
308566.3122829442,2625
171308.54566324397,2626
163200.6366977035,2627
486236.08525018697,2628
519969.8119147046,2629
383083.11579223274,2630
508816.1897578891,2631
420217.0584654379,2632
314972.6668292203,2633
451744.06636995176,2634
158735.42135702862,2635
175028.5697508467,2636
179507.64312450952,2637
264033.2899201879,2638
187280.7349210998,2639
149561.50123305267,2640
101137.2982787831,2641
193072.82008928657,2642
105936.86300790809,2643
115004.52104684956,2644
111402.42756538294,2645
96482.04522718141,2646
106103.75817265504,2647
138464.61621869335,2648
153245.53506841607,2649
128963.63606258747,2650
135062.03663923263,2651
406981.7627002225,2652
249505.52210523223,2653
259696.30210149448,2654
401610.3417254252,2655
321786.72332949523,2656
362300.2704259512,2657
310498.3819886455,2658
304077.095885695,2659
369286.29874429846,2660
360499.0586182753,2661
373346.0008734479,2662
288124.86573272775,2663
276518.7310623116,2664
326810.3701839425,2665
283780.7166053648,2666
172722.71393353384,2667
179643.89750708968,2668
186103.97638505397,2669
277490.2815422648,2670
187956.52890205377,2671
194000.8493095038,2672
199645.03655935623,2673
193721.31645818046,2674
170776.88153879723,2675
192053.72405806894,2676
200792.3516208639,2677
249776.6057692843,2678
270296.39825205266,2679
286473.1082002999,2680
396960.05897569197,2681
313660.9828360277,2682
500089.6144583844,2683
308700.5387602685,2684
318948.8214877993,2685
246346.44429446934,2686
304470.60815056483,2687
217028.96830503998,2688
207694.945456852,2689
434445.3638468458,2690
189196.5210307683,2691
145108.87075029575,2692
204265.29353939198,2693
140815.47824082486,2694
192653.5191642959,2695
184779.46945524213,2696
186643.6548207777,2697
195995.85622969895,2698
174154.14915117394,2699
154771.40845797712,2700
149383.6546375161,2701
108367.00250304355,2702
124446.75880012984,2703
138503.3786873528,2704
113910.25775512801,2705
108170.54643284298,2706
121946.24644074403,2707
131846.07522073,2708
104539.1908657607,2709
123779.33933532059,2710
298163.2843222216,2711
379026.28315918136,2712
166818.9404116589,2713
150702.35202513012,2714
174164.8335951141,2715
146949.6098103085,2716
195027.47688203384,2717
217124.51118889844,2718
153722.0827993622,2719
174168.7467257113,2720
130264.0525679338,2721
162161.09118681107,2722
140553.8538900473,2723
125308.95813282311,2724
128822.61958639111,2725
147675.83595115892,2726
170647.39075920827,2727
183943.44914938707,2728
149976.8419381699,2729
149768.70602959962,2730
131013.19447960824,2731
134079.4305120082,2732
160086.40151828364,2733
142890.57537481567,2734
